"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_hal","tmle_se_hal","tmle_lower_hal","tmle_upper_hal","cvtmle_hal","cvtmle_se_hal","cvtmle_lower_hal","cvtmle_upper_hal","cvaiptw_hal","cvaiptw_se_hal","cvaiptw_lower_hal","cvaiptw_upper_hal"
21,0.1153,0.123306475325451,0.0171077285509749,0.089775943508253,0.15683700714265,0.1251413293045,0.0175551088522773,0.0907339482093562,0.159548710399644,0.125116825023884,0.55495523759392,0.0907203430392446,0.159513307008523,0.129710880704413,0.01603083412291,0.0982910231813736,0.161130738227452,0.126283485609917,0.0175662058969071,0.0918543547069636,0.16071261651287,0.126203662410102,0.556798455839923,0.0916929365749732,0.160714388245232
22,0.1153,0.11937165829278,0.018175229178999,0.0837488636911809,0.15499445289438,0.120546543623822,0.0187328547595155,0.0838308229675518,0.157262264280092,0.12046258980088,0.592594648318625,0.0837331929697787,0.157191986631981,0.119220376902486,0.0169107980251959,0.0860758218232709,0.152364931981701,0.117587542934013,0.0187740147459934,0.0807911501866417,0.154383935681384,0.117347075329476,0.594538601586666,0.0804971910265331,0.154196959632419
23,0.1153,0.116606565871166,0.0169246187557,0.0834349226579231,0.149778209084409,0.125161012043987,0.0181964804796594,0.0894965656584686,0.160825458429506,0.126290440061135,0.585939498161005,0.0899735337103371,0.162607346411934,0.120647327140051,0.0157059494132824,0.0898642319470099,0.151430422333093,0.121735378837406,0.0169503982426918,0.0885132087581192,0.154957548916693,0.121783401956565,0.536192253546826,0.0885498617716138,0.155016942141515
24,0.1153,0.129051485546535,0.0170539443648408,0.0956263687970969,0.162476602295972,0.12786110924956,0.0174311370925819,0.0936967083385188,0.1620255101606,0.127861104420167,0.551220963992581,0.0936960751112631,0.162026133729072,0.134711233271249,0.0161971576717814,0.102965387582641,0.166457078959857,0.136038928490276,0.0175632627086967,0.101615566130215,0.170462290850337,0.136050382163255,0.555388987936072,0.101627016053881,0.170473748272629
25,0.1153,0.148181318956002,0.0199040338806881,0.109170129402788,0.187192508509215,0.14963438834607,0.0203289251052339,0.109790427295399,0.18947834939674,0.150846387481897,0.659362629918266,0.109978668276905,0.191714106686888,0.143740383303077,0.0168979073904854,0.110621093403633,0.176859673202522,0.143681871289194,0.0186851620563969,0.107059626613361,0.180304115965026,0.143708948987951,0.591132685731001,0.107070165536814,0.180347732439087
26,0.1153,0.121435635946971,0.0182020384399398,0.0857602961594751,0.157110975734466,0.115044811203116,0.0182424328396776,0.0792902998469567,0.150799322559274,0.114879338373635,0.576745036195935,0.0791323106795567,0.150626366067713,0.117589793326351,0.0161634998244695,0.0859099158062712,0.149269670846431,0.119265920927378,0.0171537261183354,0.0856452355347768,0.15288660631998,0.119260629215828,0.542385980722664,0.0856431978432834,0.152878060588373
27,0.1153,0.0888295833168328,0.0188781486641376,0.0518290918403302,0.125830074793335,0.0882039899822293,0.0193475514242534,0.050283486001656,0.126124493962803,0.087363110544063,0.613059444555451,0.0493652925009534,0.125360928587173,0.0897987117109062,0.0174501028465873,0.0555971386050753,0.124000284816737,0.0883609680254237,0.018635525603023,0.0518360090105246,0.124885927040323,0.088328847258473,0.590194955719847,0.051748184915581,0.124909509601365
28,0.1153,0.129066578855161,0.0182813199548324,0.0932358501538363,0.164897307556486,0.127028105369999,0.0183336476428056,0.0910948162848527,0.162961394455146,0.127201328506894,0.580477867588462,0.0912229375261092,0.163179719487678,0.126937924940909,0.0160583775307088,0.0954640833305728,0.158411766551246,0.128518935553742,0.0179935799876885,0.0932521668249319,0.163785704282552,0.128588615847881,0.569077392540878,0.0933168336312387,0.163860398064523
29,0.1153,0.123585867416055,0.0187168573536655,0.0869015010990966,0.160270233733013,0.122065226455965,0.019318992000103,0.0842006979181456,0.159929754993784,0.12191527401929,0.611116677950382,0.0840378698978895,0.159792678140691,0.119272249692418,0.0182334550726044,0.083535334436384,0.155009164948452,0.121201026903049,0.01937555134079,0.0832256440944943,0.159176409711605,0.121118138360427,0.613629494764392,0.0830849882393155,0.159151288481538
30,0.1153,0.0957633233265933,0.0183142911034881,0.0598679723613743,0.131658674291812,0.0998807344314587,0.0187988547701695,0.0630356561313274,0.13672581273159,0.0995887864652799,0.594915783443174,0.0627155241886671,0.136462048741893,0.104610388329364,0.0168604936748592,0.0715644279650747,0.137656348693654,0.104321354279816,0.0184731590501257,0.0681146278608897,0.140528080698743,0.104307552584602,0.586528751125181,0.0679541239567013,0.140660981212502
31,0.1153,0.116579868893494,0.0177497365025523,0.0817910246134158,0.151368713173573,0.117023479010855,0.01860323760897,0.0805618033014331,0.153485154720278,0.116770546719323,0.59088396764193,0.0801471789750591,0.153393914463588,0.1206676988017,0.0169188186015372,0.0875074236817211,0.15382797392168,0.123412367008604,0.0179264167635705,0.0882772357801504,0.158547498237057,0.123837789158198,0.569070741954467,0.0885664191491716,0.159109159167223
32,0.1153,0.138645844778451,0.0173148115993926,0.104709437644545,0.172582251912357,0.134331510113099,0.0188026077126658,0.0974790761808389,0.171183944045359,0.135634186366843,0.593052833131799,0.0988763909468026,0.172391981786883,0.139056102264933,0.0161154096249908,0.107470479803841,0.170641724726025,0.138601467970302,0.0171979670383773,0.104894071967775,0.172308863972828,0.138595031089739,0.543830273661591,0.104888081513403,0.172301980666076
33,0.1153,0.120712316782377,0.0181834178004043,0.0850734727777399,0.156351160787014,0.11927647894913,0.0181824456992487,0.0836395402277475,0.154913417670513,0.120073319054547,0.576927827040016,0.0843149618665753,0.155831676242518,0.12416883924905,0.0165207412579186,0.0917887813856249,0.156548897112476,0.122801116254866,0.0179568896746823,0.0876062592181295,0.157995973291603,0.122818225393146,0.567941361653502,0.0876168551003931,0.158019595685898
34,0.1153,0.101321739855563,0.0172935901503262,0.0674269259975268,0.135216553713599,0.0999869443736045,0.0180645221032021,0.0645811316534006,0.135392757093808,0.0999249596953618,0.571317485219028,0.0645143350960763,0.135335584294647,0.107230043312073,0.016173112978866,0.0755313243555988,0.138928762268548,0.108388646381324,0.017701453245369,0.0736944355463808,0.143082857216266,0.108457408533967,0.560538468279217,0.0737148743262413,0.143199942741693
35,0.1153,0.111857619746004,0.0165475322723033,0.0794250524592749,0.144290187032732,0.111491948534145,0.0170550322434455,0.0780646995818224,0.144919197486468,0.111620104715579,0.538767188426761,0.078226968413303,0.145013241017855,0.1155139685421,0.0157212917024864,0.0847008030147784,0.146327134069422,0.111515512655498,0.0173703106791194,0.0774703293241528,0.145560695986844,0.111336947860675,0.549327024547993,0.0772893061347192,0.145384589586631
36,0.1153,0.109160546068438,0.0178833291852544,0.0741098649416652,0.144211227195211,0.111856569547846,0.0180599684916772,0.076459681742231,0.147253457353462,0.111921588091482,0.571045710747285,0.0765278082484719,0.147315367934491,0.113582958995193,0.0165748085362146,0.081096931213565,0.14606898677682,0.116766551776923,0.0182356028419519,0.0810254269703206,0.152507676583525,0.116802804095259,0.576594589997488,0.0810651011531684,0.15254050703735
37,0.1153,0.120792330461046,0.0173820915389937,0.0867240570686396,0.154860603853451,0.122531987607935,0.0179198421611715,0.0874097423633967,0.157654232852474,0.122608470205261,0.567015399472313,0.0874644916430955,0.157752448767427,0.128041100597623,0.0160194766340541,0.0966435033436956,0.159438697851549,0.125433364268727,0.0178951201927036,0.0903595731920126,0.160507155345442,0.125422966320288,0.566460007853814,0.0903134112872758,0.160532521353301
38,0.1153,0.11746066666343,0.0186662224284063,0.0808755429763399,0.15404579035052,0.11854099813775,0.0190942195683954,0.0811170154707953,0.155964980804705,0.119374867985055,0.603540315945438,0.0819670516458003,0.156782684324309,0.115878633950265,0.0171469128364265,0.0822713023448215,0.149485965555708,0.113022695264449,0.0185751878983324,0.0766159959776529,0.149429394551244,0.112982387388111,0.587684519049396,0.0765573235221031,0.149407451254118
39,0.1153,0.130772635559908,0.0175500353955974,0.0963751982571338,0.165170072862682,0.128682647039769,0.0181743273695573,0.0930616199521961,0.164303674127342,0.128581693323048,0.57485377276677,0.0929518873507642,0.164211499295332,0.136602109420982,0.0166309918729365,0.104005964322848,0.169198254519115,0.135066205978641,0.0178484194406239,0.100083946694053,0.170048465263228,0.135045054831358,0.564489562981633,0.100057629236824,0.170032480425893
40,0.1153,0.131510991311956,0.0166293466905033,0.0989180707121392,0.164103911911773,0.13319427885202,0.0179677981534813,0.0979780415897118,0.168410516114329,0.134172634410527,0.567885918418308,0.0989747005250939,0.16937056829596,0.142881638374845,0.0154005381224053,0.112697138312394,0.173066138437295,0.14031691740257,0.0167499258238952,0.107487666044018,0.173146168761122,0.140323529008141,0.52982783254123,0.107484459723962,0.173162598292321
41,0.1153,0.119524485377136,0.0181258703714079,0.0839984322607344,0.155050538493537,0.105431438108605,0.0253375581629101,0.0557707366531121,0.155092139564097,0.0998051902657917,0.860595133224126,0.0464649512866037,0.15314542924498,0.125556011913166,0.0168373420323426,0.0925554279343918,0.15855659589194,0.12789481952311,0.0188733751655092,0.0909036839319996,0.164885955114221,0.127892298589516,0.596847657889782,0.0908992974941698,0.164885299684862
42,0.1153,0.0820182277680567,0.0169193651970469,0.0488568813405643,0.115179574195549,0.0785903379295363,0.017732483129432,0.0438353096393855,0.113345366219687,0.078272969439904,0.56402071692177,0.0433146032252243,0.113231335654584,0.08435402125696,0.0158463280169142,0.0532957890566001,0.11541225345732,0.0875836024772085,0.0173063103280168,0.0536638575290221,0.121503347425395,0.0875246743844478,0.547404687969775,0.0535961803140178,0.121453168454878
43,0.1153,0.108292816850162,0.0166396514037426,0.0756796993835253,0.140905934316799,0.107772100337447,0.0170099534305044,0.0744332042349546,0.141110996439939,0.107595690514266,0.538235607446627,0.074235501942488,0.140955879086045,0.116019820359316,0.0157732924193484,0.0851047352997749,0.146934905418858,0.113435197983454,0.0169271621195611,0.0802585698686441,0.146611826098265,0.11343143563883,0.535348084421189,0.0802502175983599,0.146612653679299
44,0.1153,0.0973409080374881,0.0181432227776056,0.0617808448298943,0.132900971245082,0.0944947372324559,0.0188021745913107,0.0576431522024528,0.131346322262459,0.093070513803036,0.598230342743878,0.0559918130125568,0.130149214593515,0.105896232894814,0.0174162852686993,0.0717609410236879,0.14003152476594,0.102021623578876,0.0186435201788777,0.0654809954832304,0.138562251674522,0.102164441985541,0.590908879140467,0.0655395302106009,0.138789353760481
45,0.1153,0.10060565174979,0.0165430699684274,0.0681818304179467,0.133029473081634,0.10234700753823,0.0172259140830929,0.0685848363345868,0.136109178741874,0.102450784354701,0.544582780671872,0.0686971939106527,0.136204374798749,0.102241165505366,0.0152510813168722,0.072349595399005,0.132132735611727,0.10219313881156,0.0166317543044393,0.0695954993751399,0.13479077824798,0.102202966849689,0.526163111271017,0.0695910393430995,0.134814894356279
46,0.1153,0.108772851640013,0.0170774786936792,0.0753016084536521,0.142244094826375,0.104293474180326,0.0176471164824803,0.0697057614436815,0.138881186916971,0.104094701876714,0.558106813988482,0.069502883163389,0.138686520590039,0.111396069499689,0.0158911253215445,0.0802500361956494,0.142542102803729,0.116267948384281,0.0170488620076347,0.082852792871924,0.149683103896638,0.116271044892962,0.539193557843383,0.0828514819404554,0.149690607845469
47,0.1153,0.110660128674036,0.0186954123027288,0.0740177938845605,0.147302463463512,0.107798145734954,0.0206550532985654,0.0673149851710101,0.148281306298897,0.108992782064813,0.653707600880148,0.0684755651909197,0.149509998938706,0.11276175376254,0.0166897600015052,0.0800504252489725,0.145473082276107,0.114122933159096,0.0180714555416032,0.0787035311493368,0.149542335168855,0.11412011971019,0.571399269502596,0.078704426068492,0.149535813351888
48,0.1153,0.101536140285602,0.0184558323741059,0.0653633735276464,0.137708907043558,0.0994969267489136,0.0191447303818299,0.0619739447067971,0.13701990879103,0.0988397839799318,0.608028732233258,0.0611537727169698,0.136525795242894,0.109737665757046,0.0169681928625163,0.0764806188637843,0.142994712650307,0.113772123375197,0.0184207712541696,0.0776680751495742,0.149876171600821,0.113718023379353,0.58298711110044,0.0775841078744124,0.149851938884294
49,0.1153,0.131169117841268,0.0193861503484669,0.0931729613593947,0.169165274323142,0.130983135422267,0.0195884867061605,0.0925904069665509,0.169375863877983,0.131251717060436,0.620047414623162,0.0928207801452798,0.169682653975593,0.132170113437627,0.0179675220116646,0.0969544174033342,0.167385809471921,0.135609633418796,0.0195435598435549,0.0973049599957253,0.173914306841867,0.135758982008848,0.618059857322363,0.0974512351714839,0.174066728846213
50,0.1153,0.121215223501896,0.0211659716306833,0.0797306814079604,0.162699765595832,0.114169778386404,0.0216577645162243,0.0717213399489545,0.156618216823853,0.115191086929875,0.682785565720359,0.0728715991230818,0.157510574736668,0.121824101462591,0.0167587226254546,0.0889776086898033,0.154670594235379,0.123442234219561,0.0184256059781937,0.0873287101089757,0.159555758330147,0.12344405849879,0.582640676962614,0.0873316152041704,0.159556501793409
51,0.1153,0.116328198983883,0.0179122919497573,0.0812207518817919,0.151435646085974,0.126265328801553,0.0249086453872485,0.0774452809388665,0.17508537666424,0.124609422529492,0.757927657960694,0.0776325795939523,0.171586265465032,0.118849520296838,0.0165054827366657,0.0864993685855258,0.151199672008151,0.117469215596629,0.0177350884969571,0.0827090808799625,0.152229350313296,0.117439500193903,0.560944059910314,0.0826718271564354,0.15220717323137
52,0.1153,0.0942735025508446,0.0198130793102771,0.0554405806798657,0.133106424421823,0.0965100442736657,0.0203617588006515,0.0566017303624973,0.136418358184834,0.096549565853161,0.643751812300334,0.056649415148448,0.136449716557874,0.0993795982287577,0.0171285748668599,0.0658082083832144,0.132950988074301,0.095967393655261,0.0187692123748711,0.0591804133823302,0.132754373928192,0.0959241814093085,0.593981976194137,0.0591087971056253,0.132739565712992
53,0.1153,0.113268860939507,0.0191862343916386,0.0756645325329511,0.150873189346062,0.11070876859591,0.020627121257778,0.070280353825925,0.151137183365896,0.109337423826158,0.652040450714238,0.0689235379900908,0.149751309662225,0.11530755586054,0.0172208741806924,0.0815552626840871,0.149059849036993,0.120127017749571,0.018782466697357,0.0833140594819281,0.156939976017213,0.120117934238471,0.594306025948697,0.0832824651229147,0.156953403354026
54,0.1153,0.134825785256923,0.0168216848679713,0.101855888756417,0.167795681757429,0.135958438322645,0.0175996180129621,0.101463820875576,0.170453055769713,0.136277229289294,0.558544280076567,0.101658296146915,0.170896162431672,0.136020269339818,0.015744782720839,0.105161062262565,0.166879476417071,0.137316754406901,0.0170221280415053,0.103953996505322,0.170679512308481,0.137308572913376,0.538241098301745,0.103948044014872,0.17066910181188
55,0.1153,0.153495696619475,0.0186931380805472,0.116857819223569,0.190133574015382,0.154550266906791,0.0191683030056891,0.11698108337089,0.192119450442692,0.155942020910926,0.606895579059542,0.118326243209313,0.193557798612539,0.158404927145792,0.017105779809292,0.124878214792107,0.191931639499477,0.157075147851811,0.0186261430678277,0.120568578267978,0.193581717435644,0.157061264872962,0.589083757323508,0.120549475320219,0.193573054425705
56,0.1153,0.123424157707958,0.0173871891169321,0.0893458932463846,0.157502422169532,0.121692432527984,0.0187991193802159,0.0848468356016916,0.158538029454276,0.122074969936437,0.591558576702206,0.0854097894894234,0.15874015038345,0.123882255179425,0.0163428975211236,0.091850764634994,0.155913745723856,0.123325604773387,0.0177354916001625,0.0885646799889561,0.158086529557818,0.123275414066431,0.561462675923208,0.0884755968754605,0.158075231257401
57,0.1153,0.149882714683084,0.0165152703297969,0.117513379641739,0.182252049724428,0.147273203838984,0.0183823699958248,0.111244420696677,0.18330198698129,0.150081080457009,0.558465397059012,0.115467036534712,0.184695124379305,0.157022434359717,0.0158490616604519,0.125958844316477,0.188086024402957,0.157622791161593,0.0167405619611906,0.124811892636698,0.190433689686488,0.157625970231071,0.52939909135079,0.124813474601187,0.190438465860955
58,0.1153,0.132992134402861,0.0180085721082411,0.0976959816577156,0.168288287148006,0.13278167420878,0.0185994176192608,0.0963274855416088,0.16923586287595,0.133144840331199,0.589002665573328,0.0966380768972048,0.169651603765194,0.133097302889326,0.0164429920008845,0.100869630769512,0.16532497500914,0.129825630282688,0.0180855302845168,0.0943786422837266,0.165272618281649,0.129585551252963,0.572096380884871,0.0941266502001489,0.165044452305777
59,0.1153,0.124857627605153,0.0169708471664023,0.0915953783718712,0.158119876838435,0.122460015997948,0.0175248440060533,0.0881119529114008,0.156808079084495,0.122550552077683,0.554162281042314,0.0882032180493008,0.156897886106065,0.124718839958932,0.0159630897096678,0.0934317590460011,0.156005920871863,0.125411442579187,0.0172847201558053,0.0915340135909546,0.159288871567418,0.125405529152237,0.546424804420731,0.0915377688933989,0.159273289411076
60,0.1153,0.1105047511006,0.0177445429439032,0.0757260860084256,0.145283416192775,0.111817307587464,0.0182735685662513,0.0760017713285884,0.14763284384634,0.111806469590601,0.57773750464038,0.0759979280650333,0.147615011116169,0.113904565307322,0.0163928795995413,0.0817751116893196,0.146034018925324,0.113963218643622,0.0175346398524736,0.0795959560508931,0.148330481236351,0.113941044639968,0.554530674670408,0.0795708773379572,0.14831121194198
61,0.1153,0.142518408151526,0.0176856954874966,0.10785508195449,0.177181734348561,0.146804918843295,0.0183324489325835,0.110873979187012,0.182735858499579,0.147642343626461,0.582129070939078,0.111561610001702,0.183723077251219,0.140916422788145,0.0161859626881778,0.109192518864207,0.172640326712082,0.139700603908748,0.0180037746406436,0.104413854027311,0.174987353790186,0.139677370036307,0.569369475920441,0.104387484304241,0.174967255768373
62,0.1153,0.104929642980438,0.0177894407728683,0.0700629797605079,0.139796306200368,0.105017223357181,0.0180600224614338,0.0696202297727865,0.140414216941576,0.104940977958386,0.571523867840721,0.0695175616316811,0.14036439428509,0.111587027212206,0.0170929430458478,0.0780854744525504,0.145088579971862,0.114895373681636,0.0179813047463902,0.0796526639836723,0.1501380833796,0.114892260463604,0.569004448844038,0.0796249993441317,0.150159521583076
63,0.1153,0.0840009177243354,0.017455693375719,0.0497883873827519,0.118213448065919,0.0880400316320994,0.0179869122833619,0.052786331363629,0.12329373190057,0.0878459259798914,0.56998882264761,0.0525176527399688,0.123174199219814,0.0885575252313301,0.0156322937155766,0.0579187925530481,0.119196257909612,0.0854481899677886,0.0177931111428741,0.050574332954837,0.12032204698074,0.0851739695668203,0.563758692308405,0.0502318438059332,0.120116095327707
