"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_hal","tmle_se_hal","tmle_lower_hal","tmle_upper_hal","cvtmle_hal","cvtmle_se_hal","cvtmle_lower_hal","cvtmle_upper_hal","cvaiptw_hal","cvaiptw_se_hal","cvaiptw_lower_hal","cvaiptw_upper_hal","tmle_hal2","tmle_lower_hal2","tmle_upper_hal2","tmle_lower_boot","tmle_upper_boot","tmle_lower_pl","tmle_upper_pl"
237,0.1153,0.116670011587804,0.0233849202703601,0.0708364100765577,0.162503613099051,0.112062962135825,0.0251086890118508,0.0628508359735809,0.161275088298069,0.113775161053764,0.562344080234995,0.0644835291198823,0.163066792987646,0.126170914260422,0.0213037236914531,0.0844163830885813,0.167925445432263,0.131554625411266,0.0239326715042678,0.0846474512090729,0.178461799613459,0.131861743000972,0.534652751059134,0.0849973630885324,0.178726122913411,0.12599476960475,0.084247426293576,0.167742112915923,0.0786882038521368,0.164632705344972,-0.135563574796825,0.380172458641554
238,0.1153,0.116709234979163,0.0236100242992439,0.0704344376785297,0.162984032279797,0.119080904352468,0.0286531812254573,0.0629217011080724,0.175240107596863,0.118581552335171,0.638512642620726,0.0626134515381663,0.174549653132175,0.129319949319321,0.0226550327598411,0.084916901041457,0.173722997597184,0.119540880188631,0.0250855006179989,0.0703742024431962,0.168707557934066,0.11851005010875,0.565734231134699,0.0689212583465323,0.168098841870968,0.130321054605907,0.0858181973097163,0.174823911902097,0.0886573227524086,0.182700773724808,-0.134428737405631,0.374897033502477
239,0.1153,0.110771878959229,0.025063620800534,0.0616480848680131,0.159895673050444,0.117208172684877,0.0276476427226512,0.0630197886910501,0.171396556678705,0.116867501785843,0.619659394411655,0.0625519610568509,0.171183042514835,0.127007612327906,0.0238345227451093,0.0802928061587912,0.173722418497021,0.128999643376393,0.0262196746726225,0.0776100253316962,0.18038926142109,0.12898924081055,0.586310464531738,0.0775968626697418,0.180381618951357,0.119337197753217,0.073309292793462,0.165365102712972,0.0677102925603915,0.177121132843156,-0.0884470130256462,0.327668925517473
240,0.1153,0.140594781425578,0.02761345274486,0.0864734085568532,0.194716154294302,0.142603950095655,0.0296891054440954,0.0844143726920161,0.200793527499294,0.14051892478967,0.676421679458241,0.0812279504061207,0.19980989917322,0.149791576605644,0.024957127064405,0.100876506401821,0.198706646809468,0.154890256740084,0.0276162027694685,0.100763493922171,0.209017019557998,0.154887047466284,0.618155025426972,0.100703370492761,0.209070724439807,0.155791874964686,0.108502565814503,0.203081184114868,0.109246974305908,0.211057422605065,-0.123680008101161,0.414364180683475
241,0.1153,0.102530943575673,0.0252275194962356,0.0530859139437694,0.151975973207577,0.103414245695312,0.0274880634958208,0.0495386312387531,0.157289860151871,0.103866621933294,0.615976841073836,0.0498738712363925,0.157859372630196,0.10990554128078,0.0226842744357787,0.0654451803712313,0.154365902190329,0.106156136621054,0.0264542460723127,0.054306767081161,0.158005506160947,0.10586493551029,0.59383727820952,0.0538128030616126,0.157917067958968,0.107262942841018,0.06345142984416,0.151074455837877,0.065565937823416,0.157745357782554,-0.102546774533436,0.316369268435193
242,0.1153,0.0923634226092506,0.0280837727925897,0.037320239385769,0.147406605832732,0.090525390875564,0.0323635512938275,0.0270939959278476,0.153956785823281,0.0920702150854747,0.726967404323334,0.0283487125725277,0.155791717598422,0.0920254230166623,0.0250049065010791,0.0430167068377559,0.141034139195569,0.0905672458053431,0.0276033797755204,0.0364656155937419,0.144668876016944,0.0905574208315153,0.617255870894733,0.0364525582277222,0.144662283435308,0.092326937139671,0.0453638927792218,0.13928998150012,0.0523566219082493,0.149821562817027,-0.088108393097237,0.26153082281905
243,0.1153,0.100343036181711,0.0252233692717651,0.0509061408402967,0.149779931523124,0.0979049170557371,0.029581734092111,0.0399257836349589,0.155884050476515,0.108335582986303,0.624090698682861,0.0536316213121981,0.163039544660407,0.107640600908725,0.0228543099919479,0.0628469764329927,0.152434225384456,0.107895197070765,0.0253457714578247,0.0582183978530454,0.157571996288485,0.107651243044066,0.567191910308656,0.0579346800687318,0.1573678060194,0.108841265097978,0.0638537672784983,0.153828762917457,0.0634079694532282,0.163902446942866,-0.0880972673895785,0.323103596922504
244,0.1153,0.0997166162537991,0.0308241007478908,0.039302488932099,0.160130743575499,0.0921990352748965,0.0326795621531208,0.0281482704242416,0.156249800125551,0.0930921394240574,0.744246593151935,0.0278560492310914,0.158328229617023,0.100842357706271,0.027600111244024,0.0467471336986853,0.154937581713857,0.0965598325427264,0.0381453144331568,0.0217963900747831,0.17132327501067,0.0954691789833032,0.880635018281124,0.0182781162249633,0.172660241741643,0.100214522877344,0.0432786417699143,0.157150403984773,0.0580876664942457,0.157003721905496,-0.0864573724334609,0.271184761619195
245,0.1153,0.119619784836818,0.0246598881417281,0.0712872922162449,0.167952277457392,0.126117753664388,0.025390365003633,0.0763535527029413,0.175881954625835,0.127153125198062,0.569654562162625,0.0772207012702722,0.177085549125851,0.13396304877852,0.0216793081692438,0.0914723855570571,0.176453711999983,0.13622773264129,0.0245460113055094,0.0881184345183786,0.184337030764202,0.136275358210025,0.548620987641858,0.0881866083778142,0.184364108042235,0.13389282004975,0.0912476370394932,0.176538003060008,0.098782642969397,0.182358580632863,-0.137736455844173,0.322331669605546
246,0.1153,0.0819963901185994,0.0236213150138025,0.0356994634240713,0.128293316813127,0.0796002382848923,0.0256768957006378,0.0292744474768508,0.129926029092934,0.0765851354374404,0.583279197768469,0.0254584595434243,0.127711811331456,0.0803750260640208,0.0210125589373896,0.0391911673237118,0.12155888480433,0.0951684533384981,0.0251680574048157,0.0458399672642227,0.144496939412774,0.0951892610786913,0.562690505533762,0.0458672636285365,0.144511258528846,0.0828640960809378,0.0415206005288314,0.124207591633044,0.0260343635444862,0.129231956714134,-0.0465172951946393,0.231709004909982
247,0.1153,0.0971774004309645,0.0211179490351143,0.055786980894788,0.138567819967141,0.100916833470495,0.0247280413158069,0.0524507630832947,0.149382903857695,0.101259269180288,0.552957980414874,0.0527903651702688,0.149728173190307,0.0999602963796796,0.0227905001259584,0.0552917369431456,0.144628855816214,0.0931326880233823,0.0277422567367887,0.0387588639694128,0.147506512077352,0.0920256328259884,0.623968179894589,0.0373324103971766,0.1467188552548,0.101996785543985,0.0573871542129343,0.146606416875036,0.0589841844972238,0.147338325650554,-0.0854072285527657,0.316572778674814
248,0.1153,0.0758747734624604,0.0260306584155955,0.0248556204740288,0.126893926450892,0.0768206959180739,0.0283558504019992,0.02124425037915,0.132397141456998,0.0750176213326137,0.63439707499175,0.0194102659437972,0.13062497672143,0.0809004181068084,0.0239154381361011,0.0340270206855545,0.127773815528062,0.082683264526927,0.0279284976995591,0.0279444148934815,0.137422114160373,0.0823973642457986,0.624846327743313,0.0276271687642523,0.137167559727345,0.0817209745198341,0.0330913997293588,0.130350549310309,0.0440997852660637,0.132947646540256,-0.078788334236592,0.257523560789003
249,0.1153,0.0899064218215827,0.0281319772101457,0.0347687596757956,0.14504408396737,0.0955312773981638,0.0288216324569877,0.0390419158068172,0.15202063898951,0.0955102525742247,0.644499610809338,0.0390173708775447,0.152003134270905,0.0927160782094566,0.0242321600499597,0.0452219172439253,0.140210239174988,0.0955803073823615,0.0269293826671078,0.0427996872289331,0.14836092753579,0.0955648990700786,0.60227657617468,0.0427730295392479,0.148356768600909,0.0899075233883669,0.0419973541920948,0.137817692584639,0.0438545824337972,0.139173333035615,-0.0827356610936985,0.28192992923182
250,0.1153,0.124677177983828,0.0239754571886239,0.077686145381243,0.171668210586413,0.11983905955892,0.025557430646275,0.0697474159548403,0.169930703162999,0.120483199129749,0.571773220169891,0.070365066639607,0.170601331619891,0.126188726132554,0.0215304559269531,0.0839898079449994,0.168387644320109,0.124706951932668,0.0243989924223511,0.0768858055257941,0.172528098339542,0.124772705848796,0.545384700239745,0.076967629114719,0.172577782582873,0.12685772442619,0.0845219088018851,0.169193540050494,0.0836614240663889,0.177574263702345,-0.104748663405012,0.317175736607461
251,0.1153,0.0991854549397772,0.0211752286510614,0.0576827694192962,0.140688140460258,0.102211164976901,0.0216721612275255,0.0597345095038057,0.144687820449996,0.102064100615224,0.484667409427762,0.0595811290760237,0.144547072154425,0.110242888868038,0.0212551313675878,0.0685835969008981,0.151902180835178,0.10713199861992,0.0233502950364619,0.0613662613200699,0.152897735919769,0.107112508228418,0.522245435867253,0.0613356774433212,0.152889339013515,0.110951147348215,0.0698714046318762,0.152030890064554,0.0698547990571688,0.168148553204243,-0.125564756375666,0.307216898656086
252,0.1153,0.0812863485952381,0.0275900650093372,0.0272108148458185,0.135361882344658,0.0812902212282361,0.0292820687710317,0.0238984210441888,0.138682021412283,0.0778905512633293,0.660963662564318,0.0199545318014082,0.13582657072525,0.0909634966364379,0.0250694831388541,0.0418282125732497,0.140098780699626,0.0870720440286313,0.0276797407882163,0.0328207489823231,0.14132333907494,0.0870015487091814,0.619440183839512,0.0327052226340249,0.141297874784338,0.0896910067985615,0.0404330536117124,0.13894895998541,0.0410632804995341,0.151241489613299,-0.0975105794390801,0.279719860746549
253,0.1153,0.059599513050226,0.0242868442466947,0.0119981730285705,0.107200853071882,0.0617985724815235,0.0259962994397587,0.0108467618482777,0.112750383114769,0.0592390968893316,0.585531091286341,0.00791503382554056,0.110563159953123,0.0690239314855571,0.0217700670397545,0.0263553841466159,0.111692478824498,0.0719386550913968,0.0259846175993826,0.0210097404445614,0.122867569738232,0.0721084300970555,0.580739424344778,0.0212043751591339,0.123012485034977,0.0696538404516527,0.0267890250319109,0.112518655871394,0.0252420785115989,0.114463331174707,-0.0409958876422939,0.178831788368774
254,0.1153,0.147182180359403,0.0253650159065721,0.0974676627152367,0.19689669800357,0.146731137024969,0.0269182333883275,0.0939723690564033,0.199489904993534,0.146525556452754,0.600559038570803,0.0938842357307017,0.199166877174806,0.148936248734082,0.0237601446944004,0.102367220865597,0.195505276602567,0.155616765183984,0.0264264623779137,0.103821850684471,0.207411679683498,0.156143585847872,0.590643661486639,0.104371386247383,0.207915785448361,0.148096099845571,0.103470750670381,0.192721449020761,0.103073019925628,0.191819546457313,-0.200348125001044,0.414854748229253
255,0.1153,0.11612810904763,0.0261632330842269,0.0648491144834186,0.167407103611841,0.100444390928158,0.0282836003059889,0.0450095529752941,0.155879228881023,0.101373476061369,0.633858923580231,0.0458132917235752,0.156933660399162,0.116075957495748,0.0230254851200744,0.0709468359338392,0.161205079057657,0.109282945167697,0.0268219982811493,0.0567127945432488,0.161853095792145,0.109467438026194,0.601399996805185,0.0567524040648315,0.162182471987556,0.115998182202532,0.0711537428529596,0.160842621552103,0.0749857391996454,0.169919985631618,-0.0817945671953787,0.327720440916369
256,0.1153,0.107687498977995,0.0227896220603393,0.0630206605184509,0.15235433743754,0.103378566465324,0.0237849114373001,0.0567609966727412,0.149996136257907,0.103528882921122,0.532035622449275,0.0568939044458009,0.150163861396443,0.107257132039413,0.020832557773014,0.066426069098456,0.148088194980371,0.104784869131574,0.0240637287334252,0.057620827480319,0.151948910782829,0.104789414755348,0.538251318675931,0.0576096064838474,0.151969223026849,0.105494768671996,0.0649887601302463,0.146000777213745,0.0616797140076209,0.140047882553965,-0.0912916649594945,0.326482288071739
257,0.1153,0.166744736416384,0.0237436675644875,0.120208003129096,0.213281469703671,0.154957477695281,0.0299574771316969,0.0962419014494725,0.213673053941089,0.155794272438304,0.667772603768516,0.0972614229651977,0.214327121911411,0.173407517996143,0.0210212923443454,0.132206542092739,0.214608493899548,0.174562287248824,0.0245511947698972,0.126442829722397,0.22268174477525,0.17433250783393,0.550080796619521,0.126115800103077,0.222549215564783,0.171216895279608,0.129304927627275,0.21312886293194,0.12364121466097,0.213509186491694,-0.20730260045935,0.46999718502273
258,0.1153,0.107964558993513,0.0261280049672074,0.0567546102699033,0.159174507717124,0.115401390715044,0.0268678495912857,0.0627413731740853,0.168061408256004,0.114817703506073,0.600747432792932,0.0621598693023608,0.167475537709786,0.121325287628739,0.0240572123082727,0.074174017936091,0.168476557321387,0.125028712996888,0.026811720501351,0.0724787064506861,0.17757871954309,0.125064772028448,0.599972562450651,0.0724748582048916,0.177654685852004,0.121847561161181,0.0737684546984834,0.16992666762388,0.0770947292439104,0.166663059874825,-0.103965766149433,0.328228215772032
259,0.1153,0.106523743697552,0.0270405195410055,0.0535252992739292,0.159522188121174,0.106665073024888,0.030577050879452,0.0467351545477133,0.166594991502063,0.105426779740872,0.691657648182763,0.0448003138158962,0.166053245665849,0.116798701653263,0.0228462900983752,0.0720207958800932,0.161576607426432,0.125502735571929,0.0267687261703985,0.0730369963659327,0.177968474777924,0.125464574911795,0.59858545209081,0.0729962466720695,0.177932903151521,0.119354850706347,0.0749272032812577,0.163782498131436,0.0635986866881209,0.162337866019225,-0.0777859194506401,0.326966356779669
260,0.1153,0.117669972623666,0.0252797828940445,0.0681225086143467,0.167217436632985,0.131279480388559,0.0304675402575323,0.0715641987862718,0.190994761990847,0.147280406034927,0.892828249705892,0.0690205594188057,0.225540252651049,0.120916414276818,0.0231097524724792,0.0756221317391235,0.166210696814513,0.118134606563315,0.0256476388017314,0.0678661582234295,0.168403054903201,0.117804488775633,0.575453762642589,0.0673637425135003,0.168245235037766,0.122428919965859,0.0772622577893858,0.167595582142332,0.0751770147686518,0.166169054253488,-0.0889461946797155,0.404406402305729
261,0.1153,0.103863896510148,0.0270516681415481,0.0508436012309839,0.156884191789312,0.113727646800218,0.0353596563268884,0.0444239938938032,0.183031299706633,0.108699877607509,0.785868464509731,0.0398154695332375,0.177584285681781,0.113156729373801,0.0239722860607695,0.066171912067601,0.160141546680001,0.114608176832245,0.0277576432673571,0.0602041957325144,0.169012157931976,0.114600091338719,0.620988647362977,0.0601680364513556,0.169032146226082,0.111296341913621,0.064638016591803,0.157954667235439,0.0719527591936043,0.169913535580337,-0.0802407290416218,0.346703566753184
262,0.1153,0.0586436432131196,0.0291523415501532,0.00150610370980863,0.11578118271643,0.0627910464321959,0.0310174392793514,0.00199798255200902,0.123584110312383,0.0569153601567741,0.702149477965386,-0.00463075519661234,0.118461475510161,0.0744351828500691,0.0253507733685112,0.02474858006755,0.124121785632588,0.0759238290476225,0.029110734704906,0.0188678374625066,0.132979820632738,0.0753776095409902,0.66042764572241,0.0174885740268162,0.133266645055164,0.0777018231105958,0.0270906433318246,0.128313002889367,0.0276406765160552,0.132308303031002,-0.0380388592822084,0.213732624063894
263,0.1153,0.106948569850005,0.0243754794354865,0.0591735080505546,0.154723631649455,0.118801760431458,0.0274888749693809,0.0649245555159465,0.172678965346969,0.119824391814659,0.615291257125392,0.0658917352004268,0.173757048428891,0.113929773411683,0.0212460195358619,0.0722883403065593,0.155571206516807,0.112347338662028,0.0245824272968794,0.0641666665075699,0.160528010816486,0.112151569442292,0.552728116366207,0.0637028139044983,0.160600324980086,0.112674518159977,0.0720534785986555,0.153295557721299,0.0727043559037043,0.150336295782487,-0.110271296644812,0.279166088126406
264,0.1153,0.123736216269948,0.024390107137136,0.0759324847020878,0.171539947837807,0.130390902236888,0.0262182495965636,0.0790040772899415,0.181777727183834,0.129773879627547,0.587287649195726,0.0782958474743974,0.181251911780696,0.128853251464471,0.0224458329635172,0.0848602272529753,0.172846275675967,0.134567098313788,0.0252219843598471,0.0851329173498549,0.184001279277721,0.13501527110743,0.56422645628828,0.0855586416376257,0.184471900577235,0.128345080268613,0.084581952210149,0.172108208327076,0.0828492035765282,0.176364736730414,-0.106980480000696,0.371322313653637
265,0.1153,0.0980653795414853,0.0259354872354673,0.047232758638471,0.148898000444499,0.100797604881572,0.0299273055111719,0.0421411639253481,0.159454045837796,0.0985935983826752,0.665576818080499,0.0402532180112158,0.156933978754135,0.120247694089729,0.0229573529200944,0.0752521091859689,0.16524327899349,0.117657247790062,0.0265246721983829,0.0656698455795007,0.169644650000623,0.117688850669112,0.593408149883412,0.0656743329766778,0.169703368361547,0.122708834720308,0.0790362338253038,0.166381435615312,0.0729897406757787,0.175604169410992,-0.0933550370705683,0.376273099608673
266,0.1153,0.161323917729759,0.0226610908833934,0.116908995747919,0.205738839711599,0.157078633033985,0.0268492419904416,0.104455085720519,0.209702180347451,0.15674552803028,0.600663479022291,0.104095052699022,0.209396003361538,0.172082701320976,0.0257147372130178,0.12168274251155,0.222482660130403,0.179214212287961,0.0304912798248656,0.119452401988692,0.238976022587231,0.179514912145135,0.681866369538105,0.119746689633894,0.239283134656376,0.17402297793038,0.123374803947653,0.224671151913107,0.11724402014008,0.212646050771628,-0.098718497663153,0.485591430421817
267,0.1153,0.0680058928935044,0.0265737127516318,0.0159223729647933,0.120089412822216,0.0834365539364693,0.031870795433168,0.0209709427288163,0.145902165144122,0.0768762908668396,0.666334478406549,0.0184694986396584,0.135283083094021,0.0765774053851319,0.0241301486303805,0.0292831831279876,0.123871627642276,0.0706199209308561,0.0265688862710304,0.0185458607302958,0.122693981131416,0.0703914013119315,0.594441174490532,0.0182863350203343,0.122496467603529,0.0738909006405706,0.0259771466283606,0.121804654652781,0.0364667848918636,0.129287515320256,-0.0744076821834969,0.234595666759563
268,0.1153,0.125454683452134,0.0238649849479384,0.0786801724625845,0.172229194441684,0.125400693551823,0.0304855989800155,0.0656500175038619,0.185151369599785,0.12753458383292,0.680530855737589,0.067883424267678,0.187185743398161,0.118993840503468,0.0211349268119099,0.0775701451362345,0.160417535870701,0.124971126980062,0.0248885584692202,0.0761904487532714,0.173751805206853,0.12472929151776,0.558070229432941,0.0758122791239066,0.173646303911614,0.126832522165425,0.0861447820293465,0.167520262301504,0.080672703847549,0.172293495859798,-0.113640143521808,0.363760812312237
269,0.1153,0.106073103693301,0.0262857432752144,0.0545539935670149,0.157592213819587,0.107905647367247,0.0275856383760674,0.0538387896596089,0.161972505074885,0.10696175231848,0.618547161259079,0.0527437031237793,0.161179801513182,0.118682106140346,0.0236739405935809,0.0722820352047865,0.165082177075905,0.12098592709238,0.0275947798294405,0.0669011524653641,0.175070701719395,0.120213513030884,0.618568459583967,0.0659935969556942,0.174433429106073,0.119993528452783,0.0735583696580803,0.166428687247485,0.0833100609778905,0.164973827303328,-0.086927999879319,0.374934947685906
270,0.1153,0.144286688855187,0.0251330259203967,0.095026863228698,0.193546514481676,0.139522821020965,0.0267343462404067,0.0871244652395436,0.191921176802386,0.142919246671244,0.597134450226832,0.0905781043526088,0.195260388989879,0.147342193777279,0.0225278612922402,0.103188396995774,0.191495990558783,0.15423649168351,0.0250750033214571,0.105090388261232,0.203382595105789,0.154225142671314,0.560169471594576,0.105124123589014,0.203326161753614,0.14795366189882,0.104309016630248,0.191598307167393,0.103982408683271,0.185087831131527,-0.141024835830795,0.461467295177083
271,0.1153,0.129587465324063,0.0300394466366961,0.0707112318006261,0.1884636988475,0.130932575406336,0.0318263629208818,0.0685540503225066,0.193311100490165,0.131165983758182,0.711276904022243,0.0688198142359847,0.19351215328038,0.147789717178865,0.0241821419419213,0.100393589903663,0.195185844454066,0.141213039824846,0.0289489758210933,0.0844740898261824,0.19795198982351,0.141189318538603,0.647530738034247,0.0844307468262073,0.197947890250998,0.142505466647947,0.0926310598336434,0.192379873462251,0.0976006391689355,0.189441066920147,-0.161615658018643,0.497615219732649
272,0.1153,0.117474612669038,0.0240649540502786,0.0703081694408812,0.164641055897196,0.116276354367893,0.024980821957294,0.0673148430273891,0.165237865708396,0.116181319256124,0.557938512790287,0.0672758523350469,0.165086786177202,0.131226096471542,0.0218100590990812,0.0884791661366525,0.173973026806431,0.136961784203878,0.0245199040950915,0.0889036552731228,0.185019913134634,0.137065246359446,0.547641650327868,0.0890623392276692,0.185068153491223,0.130031099169632,0.0873669840898248,0.172695214249439,0.0805334788432881,0.163737244069536,-0.130729404966042,0.373629224929736
273,0.1153,0.115546243774995,0.0245901693651974,0.0673503974454683,0.163742090104523,0.123982791857253,0.0277627952904942,0.0695687129777258,0.17839687073678,0.124019900801135,0.620860186939586,0.0695991059663457,0.178440695635925,0.127814092610928,0.0222092994506996,0.0842846655656919,0.171343519656165,0.132271478935693,0.0263614029608575,0.080604078550465,0.183938879320922,0.133183267318049,0.590396239831307,0.0814327551818648,0.184933779454234,0.126725755566505,0.0833035305831855,0.170147980549825,0.0739166533208136,0.171434903238635,-0.101490707375716,0.363204289640914
274,0.1153,0.0857332113255134,0.0239976293718812,0.0386987220422857,0.132767700608741,0.0961920197937144,0.0261004887216743,0.0450360019203389,0.14734803766709,0.0959471294204134,0.582762595972527,0.0448657356703319,0.147028523170495,0.104134180176283,0.0215200411016328,0.0619556746712611,0.146312685681305,0.101402389439858,0.0244436103383279,0.0534937935246047,0.149310985355112,0.101494690879973,0.54658910221604,0.0535840436579995,0.149405338101946,0.105524124139477,0.0635132853280672,0.147534962950887,0.0679250034626271,0.143936564767342,-0.0844875904821885,0.33860350903047
275,0.1153,0.115406441365437,0.0246840072890917,0.0670266760846931,0.163786206646181,0.113040133070537,0.0264222150975386,0.0612535430875912,0.164826723053483,0.112928532921006,0.590714023445172,0.0611501658229222,0.16470690001909,0.121334344445959,0.0222292081011407,0.0777658971628775,0.164902791729041,0.121847601815842,0.025647494752934,0.0715794358064118,0.172115767825273,0.121728945082294,0.573614535001202,0.0714494142310251,0.172008475933563,0.122099912983141,0.0787553353120951,0.165444490654188,0.0797838604760039,0.169243795478347,-0.160246306642357,0.350303284451261
276,0.1153,0.104026967285441,0.0269903883569834,0.0511267781770044,0.156927156393878,0.114991073918867,0.0292681345750266,0.0576265842571437,0.172355563580591,0.115407584301935,0.654622578569207,0.0580273853586866,0.172787783245183,0.115831342374956,0.0236914481173475,0.0693969573233558,0.162265727426557,0.112817128519327,0.0303200897103158,0.0533908446790842,0.172243412359569,0.11147753261143,0.677245381616891,0.0521143575502985,0.170840707672562,0.116514581700534,0.0699625360671743,0.163066627333894,0.0787127089043129,0.170853170345287,-0.0921635525447183,0.366115653286051
277,0.1153,0.145180410184424,0.0248461868377468,0.0964827788292874,0.193878041539561,0.149419537665346,0.0274366408166022,0.0956447098080441,0.203194365522648,0.152867617202019,0.621670680817395,0.0983757794465096,0.207359454957529,0.150046404730756,0.0210684275344262,0.108753045552389,0.191339763909124,0.151876573222185,0.0238963689996779,0.105040550621537,0.198712595822833,0.152269566806416,0.534732899123708,0.105398161606367,0.199140972006465,0.149452161566887,0.107999103092389,0.190905220041386,0.105967698479086,0.191579771878518,-0.143168359802354,0.453958597861931
278,0.1153,0.0751622161640191,0.0224731704523145,0.0311156114590529,0.119208820868985,0.0750289100283278,0.0245745576378429,0.026863662122152,0.123194157934504,0.0728779582965156,0.549995362944114,0.0246687391574894,0.121087177435542,0.0870232234463229,0.0207480367902635,0.0463578185874946,0.127688628305151,0.0829311167952754,0.0242030751701646,0.0354939611466372,0.130368272443914,0.0823404671999045,0.54141561614419,0.0348832960261935,0.129797638373616,0.0867583446390771,0.0461562093486196,0.127360479929534,0.058474630436892,0.147254908104257,-0.0760759684893129,0.248657548457605
279,0.1153,0.12015153008233,0.0248999485083198,0.0713485277891213,0.168954532375538,0.115175475175527,0.0264644888368701,0.0633060301859989,0.167044920165054,0.113383172433074,0.599402668626089,0.06084321200572,0.165923132860429,0.133264996303603,0.0233466013329608,0.0875064985295853,0.179023494077621,0.136785830161762,0.0259524165773055,0.0859200283584634,0.187651631965062,0.136808341972639,0.5805150154749,0.0859239573394397,0.187692726605839,0.133678439533201,0.0879589692841298,0.179397909782272,0.0917515155333871,0.170938428118283,-0.102937821854487,0.385741055321105
280,0.1153,0.143535792645909,0.0256506362019017,0.093261469509643,0.193810115782176,0.146112962885432,0.0277366476610036,0.0917501324179879,0.200475793352876,0.147718838375409,0.617709166872,0.0935742426273468,0.20186343412347,0.154791253957562,0.0224100059944564,0.110868449315101,0.198714058600023,0.152336036367759,0.0259616758822296,0.101452086660287,0.203219986075231,0.152065893231885,0.581064330352177,0.101133359026745,0.202998427437025,0.154483203131525,0.110647359819895,0.198319046443155,0.105058850029173,0.205118712980701,-0.178572437974817,0.509902707101099
281,0.1153,0.132288489709149,0.024995702327435,0.0832978133790923,0.181279166039206,0.130419094690416,0.0277404268957475,0.0760488570589842,0.184789332321847,0.13004119202369,0.621104467062027,0.0755989850920948,0.184483398955285,0.138671186494966,0.0221609470724057,0.0952365283697527,0.18210584462018,0.140018910738058,0.0250352114615058,0.0909507979281627,0.189087023547954,0.14004289518644,0.559745852088145,0.0909790079910483,0.189106782381831,0.137299994173715,0.09258024264554,0.182019745701889,0.0801384413150124,0.191693592606964,-0.109758496654557,0.470540951763581
282,0.1153,0.132729026257615,0.0244176418113892,0.0848713277198925,0.180586724795337,0.137318115928362,0.0249376300932237,0.0884412590858613,0.186194972770863,0.137663826816761,0.557647487159047,0.0887838694169939,0.186543784216528,0.141709929509297,0.0231794194773321,0.0962791021511796,0.187140756867414,0.156586102130475,0.0261094361684434,0.105412547583679,0.207759656677271,0.157736228047107,0.585078338525841,0.106451850512536,0.209020605581679,0.144923315766685,0.0999927374811969,0.189853894052173,0.107870626303004,0.191225351571529,-0.104368807447534,0.410011638450795
283,0.1153,0.137838708443847,0.0278916160281339,0.0831721455580843,0.192505271329609,0.134309528595409,0.0294269183156522,0.0766338285207289,0.191985228670089,0.13487584429849,0.657533435259861,0.0772404975166654,0.192511191080314,0.143741256299968,0.0237239379548633,0.0972431923369733,0.190239320262963,0.151982597070398,0.0263047651760396,0.100426204703577,0.203538989437219,0.152211362390216,0.588342541223683,0.100640864873955,0.203781859906476,0.139333440522138,0.0913275153133122,0.187339365730964,0.0931856861459117,0.203539371979377,-0.106738103109329,0.460420022873026
284,0.1153,0.146644651763557,0.0239510275885687,0.0997015002972371,0.193587803229877,0.147832449181527,0.0246560037110082,0.0995075699052646,0.196157328457789,0.147896059636438,0.551483584559426,0.0995563921212733,0.196235727151603,0.152170519158242,0.0232123429907256,0.106675162899629,0.197665875416855,0.16292712929674,0.0259705371247165,0.112025811873136,0.213828446720345,0.163147984871381,0.580396705459338,0.11227397056828,0.214021999174481,0.153883299501536,0.10908580239738,0.198680796605693,0.112101558485562,0.195027304457079,-0.182533093348944,0.446186406667391
285,0.1153,0.149399745862638,0.0255693885099058,0.0992846652765106,0.199514826448766,0.149010797493557,0.0279626641439688,0.0942049828595888,0.203816612127525,0.149744856601191,0.624435637368396,0.095010659718209,0.204479053484174,0.155952669332828,0.0219003968977782,0.11302868016605,0.198876658499606,0.156642098998654,0.0246285145543313,0.108371097479445,0.204913100517864,0.15665005048534,0.550731074373208,0.108376343396236,0.204923757574443,0.157117091125981,0.11393098889204,0.200303193359921,0.118810366425547,0.200545793190577,-0.133050881601206,0.492009986259415
286,0.1153,0.110976748903345,0.027167057772105,0.0577302941041006,0.16422320370259,0.109360870609664,0.0283179097409116,0.0538587874000211,0.164862953819307,0.108859336615863,0.633157226004257,0.0533606587824667,0.164358014449259,0.114644607041315,0.0243136582010202,0.0669907126348987,0.162298501447732,0.113451835308403,0.0276051818956533,0.0593466730062456,0.167556997610561,0.112895877993935,0.618182442366153,0.0587097978197345,0.167081958168135,0.111519981699941,0.0639686828515276,0.159071280548354,0.0709677769193082,0.158622575110998,-0.083495836987397,0.280651952823995
287,0.1153,0.101919740043393,0.0202136082032306,0.0623017959674579,0.141537684119329,0.1087593856924,0.023588852086145,0.0625260851669128,0.154992686217886,0.108460895211432,0.527913796886118,0.062187210676415,0.154734579746449,0.0899293653873677,0.0243077678353382,0.0422870158855436,0.137571714889192,0.0902059468660301,0.0300806554959236,0.0312489454626631,0.149162948269397,0.0869843615466411,0.738865129072768,0.0222199774780552,0.151748745615227,0.0946406070382129,0.0427685993776663,0.146512614698759,0.0458107529778517,0.13316102797077,-0.0937684444202275,0.239499623713315
