"i","psi_true","tmle_sl","tmle_se_sl","tmle_lower_sl","tmle_upper_sl","cvtmle_sl","cvtmle_se_sl","cvtmle_lower_sl","cvtmle_upper_sl","cvaiptw_sl","cvaiptw_se_sl","cvaiptw_lower_sl","cvaiptw_upper_sl","tmle_underhal","tmle_lower_underhal","tmle_upper_underhal"
103,0.1153,0.13169137059894,0.0373124419645193,0.0585603281732409,0.204822413024638,0.126300749068715,0.0402383148987982,0.0474351010684891,0.205166397068941,0.133515399461219,0.748391783792507,0.0679159672886137,0.199114831633824,0.140810113976355,0.0634622432360179,0.218157984716693
104,0.1153,0.109905509127045,0.0330826140148256,0.0450647771435465,0.174746241110543,0.0784128736575678,0.0375423484122366,0.00483122287452965,0.151994524440606,0.0967075617285278,0.791261345441596,0.027350446798614,0.166064676658442,0.103863165465713,0.037044555324308,0.170681775607119
105,0.1153,0.134676227479684,0.0372550550694103,0.0616576613015836,0.207694793657785,0.128366771757331,0.0377522884380114,0.0543736460848612,0.202359897429802,0.136040510795899,0.758130717191435,0.0695874234726472,0.202493598119151,0.152911879978829,0.0826577754882099,0.223165984469448
106,0.1153,0.116755762796359,0.0346177638984486,0.0489061923300892,0.18460533326263,0.109983963600722,0.0357907919122551,0.039835300474535,0.18013262672691,0.115091893478092,0.724362670576324,0.0515987059446317,0.178585081011552,0.1206479857201,0.0514456831566741,0.189850288283525
107,0.1153,0.132625684804781,0.0328612620915647,0.0682187946187825,0.197032574990779,0.125996101952425,0.0350006960391665,0.0573959982818245,0.194596205623025,0.131305441521722,0.690846011567912,0.0707501186827841,0.19186076436066,0.132724538771542,0.0623783400871802,0.203070737455904
108,0.1153,0.101382420249354,0.0570120446942033,-0.0103591340362724,0.21312397453498,0.0840982492161724,0.0574599850945746,-0.0285212521214021,0.196717750553747,0.105604638571559,1.0476203731162,0.013776664110619,0.197432613032498,0.124752380374485,0.0260515130600356,0.223453247688934
109,0.1153,0.116333862281627,0.0354425488170253,0.0468677430799544,0.185799981483299,0.107851962826315,0.0377197431816494,0.0339226246841814,0.181781300968448,0.123187193920797,0.767198193782675,0.0559393072310826,0.190435080610511,0.124901731224061,0.0587416959318161,0.191061766516307
110,0.1153,0.102394290192311,0.0362918011151371,0.0312636670725523,0.173524913312071,0.0752237105628061,0.0385554536762081,-0.000343590050164197,0.150791011175776,0.0823041253694951,0.764331381581958,0.0153075258485943,0.149300724890396,0.0968993220861029,0.0243321932401712,0.169466450932034
111,0.1153,0.153362236784035,0.0514703107698085,0.0524822814021258,0.254242192165943,0.137556837308284,0.050294172147084,0.0389820712677417,0.236131603348826,0.153026645992729,0.860039783917563,0.0776408351211277,0.22841245686433,0.164399571349429,0.079477023628119,0.24932211907074
112,0.1153,0.161848298309485,0.0325110668115081,0.0981277782599539,0.225568818359017,0.149689523058979,0.0341211769361625,0.0828132451539817,0.216565800963976,0.15473810050534,0.689520019588068,0.0942990059880205,0.21517719502266,0.142437192311294,0.0771166686004397,0.207757716022149
113,0.1153,0.130006210815411,0.0369409814436626,0.0576032176322697,0.202409203998552,0.110174480646349,0.0419209989022468,0.0280108326020026,0.192338128690696,0.118022400389911,0.775270889755218,0.0500669106995105,0.185977890080312,0.142330285083077,0.0644217610354782,0.220238809130676
114,0.1153,0.12406244574295,0.0506557028067015,0.0247790926302503,0.223345798855649,0.0907423788021007,0.0531021728704062,-0.0133359675247154,0.194820725128917,0.112713276084886,0.989801878717422,0.0259533161101752,0.199473236059597,0.145791970904687,0.0600833385085018,0.231500603300872
115,0.1153,0.087105739310247,0.0576628391101872,-0.0259113485920476,0.200122827212542,0.0817441243022049,0.0378103641088324,0.00763717240654763,0.155851076197862,0.0834012091295033,0.762689470044191,0.016548529500413,0.150253888758594,0.0994898114388706,0.0264769357735789,0.172502687104162
116,0.1153,0.131337820209067,0.0386651079568786,0.0555556011552316,0.207120039262902,0.117991918204271,0.0414511052559587,0.0367492447832128,0.199234591625329,0.126456177842643,0.789540191385676,0.0572499287175058,0.195662426967781,0.129846404178926,0.0532930415453213,0.20639976681253
117,0.1153,0.148690468419039,0.0380664918422727,0.0740815153903967,0.223299421447681,0.140552299374089,0.0390006254880055,0.064112478043063,0.216992120705114,0.146476767681886,0.761764391204949,0.0797051747882244,0.213248360575548,0.15895238550784,0.0890444846725883,0.228860286343092
118,0.1153,0.107893077490231,0.0501405386530603,0.0096194275647942,0.206166727415668,0.0909550980108542,0.0509573989869639,-0.00891956874943295,0.190829764771141,0.0989449667265254,0.949217004966604,0.0157424277851654,0.182147505667885,0.116062716474697,0.020256505147795,0.211868927801599
119,0.1153,0.140056736835018,0.0397614529246984,0.0621257211296246,0.217987752540412,0.134315378091061,0.040278742340143,0.0553704937618121,0.21326026242031,0.141629110991745,0.787733016726896,0.0725812677096701,0.21067695427382,0.150539723872987,0.0752176814006574,0.225861766345316
120,0.1153,0.153281436948455,0.0361244984960081,0.0824787209367081,0.224084152960202,0.125157009170304,0.041263614004464,0.0442818118495916,0.206032206491016,0.131162899824685,0.766346628473822,0.0639896561253517,0.198336143524019,0.154289959915952,0.0859738749426562,0.222606044889248
121,0.1153,0.0951396793616866,0.0375559665475893,0.0215313375238206,0.168748021199553,0.0650812904985476,0.0425323472196936,-0.0182805782300041,0.148443159227099,0.108934031382837,0.954934100614607,0.0252303669129673,0.192637695852707,0.103671835556199,0.0329690420446116,0.174374629067787
122,0.1153,0.150892025700477,0.0342416364340665,0.0837796515179926,0.218004399882962,0.142202971131825,0.0353698517360129,0.0728793355907179,0.211526606672931,0.154612398256552,0.672451992157477,0.095669382306636,0.213555414206467,0.157213419660966,0.0912985574076312,0.2231282819143
123,0.1153,0.161339905891077,0.0289556076286257,0.104587957788497,0.218091853993656,0.160792400199688,0.0290481216780286,0.103859127892214,0.217725672507161,0.162885542404464,0.615402305150319,0.108943152001677,0.21682793280725,0.120616407728549,0.0579804226025196,0.183252392854579
124,0.1153,0.180033896977651,0.028815875721836,0.123555818379871,0.236511975575432,0.177090119016092,0.0291313838692258,0.119993655812598,0.234186582219585,0.179451493294721,0.621461439002045,0.124977996392988,0.233924990196455,0.147327683528564,0.0858114736523795,0.208843893404748
125,0.1153,0.138494069017452,0.0414155806854361,0.0573210224751842,0.219667115559719,0.117068886509984,0.0534432279623087,0.0123220844862952,0.221815688533673,0.123260113226529,0.960592170209159,0.0390604970898537,0.207459729363205,0.11762750136229,0.00262643779377723,0.232628564930803
126,0.1153,0.122119947965601,0.0417245225103629,0.040341386573159,0.203898509358043,0.11422843217721,0.0436379212249018,0.0286996782162062,0.199757186138213,0.120772699959491,0.842177817190627,0.0469525595029703,0.194592840416012,0.125471659610825,0.0397795866758861,0.211163732545763
127,0.1153,0.139647574963243,0.0331685017333886,0.0746385061446466,0.204656643781839,0.127401695309245,0.0344121425872431,0.0599551352073917,0.194848255411099,0.133789835235618,0.689139146435313,0.0733841257221049,0.194195544749131,0.142476348678237,0.0782381404312862,0.206714556925189
128,0.1153,0.147348278790782,0.0370386194543551,0.0747539186231617,0.219942638958403,0.14661695978438,0.0369509560061788,0.0741944168179455,0.219039502750815,0.157613464824729,0.72302691013424,0.094237361856355,0.220989567793104,0.160156179724254,0.088813894999299,0.231498464449209
129,0.1153,0.102374517939142,0.0402879243522805,0.0234116371967982,0.181337398681486,0.0801231158757322,0.0451061113498449,-0.0082832378526171,0.168529469604081,0.0923492272444616,0.877074823875055,0.015470229284961,0.169228225203962,0.110218221809844,0.0329640212739668,0.187472422345721
130,0.1153,0.114211276754553,0.0383863464912592,0.0389754201336094,0.189447133375496,0.0911962529026119,0.0413574307400052,0.0101371781590921,0.172255327646132,0.100372738605183,0.779146869464743,0.0320775043136733,0.168667972896692,0.0933255817329232,0.0192580901015589,0.167393073364287
131,0.1153,0.131726588474645,0.054769938364313,0.0243794818451127,0.239073695104177,0.104208436779522,0.0592199214359667,-0.0118604764022639,0.220277349961308,0.124767005547186,1.01393586071582,0.0358916087792811,0.213642402315091,0.148310983144332,0.0570794389959284,0.239542527292736
132,0.1153,0.114852488725122,0.036443667003783,0.0434242139331371,0.186280763517108,0.0927912366370298,0.0412179705413795,0.0120054988600932,0.173576974413966,0.110805656537714,0.809515277373861,0.0398485139276376,0.18176279914779,0.127821686509687,0.0572328859042554,0.198410487115119
133,0.1153,0.166181885303103,0.0343200591531985,0.0989158054155495,0.233447965190656,0.13419140539814,0.0420792773638756,0.0517175372694719,0.216665273526807,0.155266763958925,0.740992116098643,0.0903159412573162,0.220217586660534,0.164724754788861,0.089820358389252,0.23962915118847
134,0.1153,0.113363985741882,0.0349653689435064,0.0448331219064544,0.18189484957731,0.0880170764023654,0.0379218334618609,0.0136916485893921,0.162342504215339,0.105000730564961,0.725133582169861,0.0414399696509708,0.16856149147895,0.118585768473056,0.0531927390778258,0.183978797868287
135,0.1153,0.0526389400159539,0.0398721992418472,-0.0255091344824718,0.13078701451438,0.0232611395597587,0.0490437842879203,-0.0728629113101165,0.119385190429634,0.0288122067528935,1.01788239563661,-0.0604091190530636,0.118033532558851,0.0544369855875511,-0.0255576004607912,0.134431571635893
136,0.1153,0.129268142054175,0.0354712158379302,0.0597458365239853,0.198790447584365,0.121888064887011,0.0369819820039146,0.0494047120824297,0.194371417691592,0.129887217784438,0.761243597204727,0.0631612744976175,0.196613161071259,0.135744750975991,0.0673496581854677,0.204139843766514
137,0.1153,0.147030294570384,0.0444588617992998,0.0598925266501133,0.234168062490656,0.121843723422306,0.0433981432013131,0.0367849257518203,0.206902521092791,0.131180940218779,0.782369301392915,0.0626032473149751,0.199758633122584,0.144641968549148,0.0638080159911942,0.225475921107101
138,0.1153,0.135120316597481,0.040749896769627,0.0552519865552869,0.214988646639675,0.0908306768567959,0.0610224237484841,-0.0287710759395746,0.210432429653166,0.141298100828229,0.750147533314416,0.075544770424552,0.207051431231906,0.138308485469221,0.0700291512054347,0.206587819733008
139,0.1153,0.131964132575052,0.0336325747528615,0.0660454973520925,0.197882767798012,0.120563498932814,0.0348770455080896,0.0522057458497934,0.188921252015834,0.126180685938398,0.688393570404602,0.0658403290454177,0.186521042831378,0.140506134912634,0.0760895115582467,0.204922758267021
140,0.1153,0.0993158989800591,0.0394995166540285,0.0218982689314232,0.176733529028695,0.0785322295254347,0.045909812498755,-0.011449349509112,0.168513808559981,0.0915318884992583,0.918040569749634,0.0110620845927958,0.172001692405721,0.102511770152345,0.0265491145712816,0.178474425733408
141,0.1153,0.136861142465158,0.0362769690855504,0.0657595895892065,0.20796269534111,0.121693341419539,0.0385744213096763,0.0460888649280993,0.197297817910979,0.122861229001747,0.764000568482592,0.0558936265275052,0.189828831475989,0.13258816841481,0.0619849305434148,0.203191406286206
142,0.1153,0.106357997051669,0.0389172512671885,0.0300815861906838,0.182634407912654,0.0938596618006011,0.0421479576414631,0.0112511828014137,0.176468140799789,0.0953680100532249,0.834769911233369,0.0221972011833252,0.168538818923125,0.103594949104269,0.0185534914374575,0.18863640677108
143,0.1153,0.0902451591640718,0.0359510082057594,0.0197824778728795,0.160707840455264,0.0762562630750756,0.041814056896142,-0.00569778248887137,0.158210308639023,0.0791697170265946,0.842101000535294,0.00535630984678846,0.152983124206401,0.0946200011699559,0.0208669320914505,0.168373070248461
144,0.1153,0.128507816376807,0.0395995930369858,0.0508940402218715,0.206121592531742,0.102046656766227,0.0415414419442162,0.0206269266897019,0.183466386842753,0.114411380861837,0.800954016976719,0.0442046658124273,0.184618095911246,0.127973679914797,0.0570891381371411,0.198858221692453
145,0.1153,0.145369899529571,0.0349919457235203,0.0767869461624908,0.213952852896651,0.137368149907236,0.0363583018796866,0.066107187684015,0.208629112130456,0.146425718586984,0.712252682181968,0.0839940183379794,0.208857418835989,0.150815705027552,0.0834973592636082,0.218134050791495
146,0.1153,0.108010625687287,0.035777824497342,0.0378873782273018,0.178133873147272,0.0982085668332326,0.0345945684455564,0.0304044586192364,0.166012675047229,0.10140679239468,0.690420182467699,0.0408887951220854,0.161924789667275,0.098575439284199,0.0309424373163314,0.166208441252067
147,0.1153,0.0586102862663794,0.0402974944586486,-0.0203713515397743,0.137591924072533,0.0487530889504161,0.0430103484728132,-0.0355456450188151,0.133051822919647,0.051315791969215,0.893564150799877,-0.0270085592218447,0.129640143160275,0.0768857745732492,0.00209089114002776,0.151680658006471
148,0.1153,0.121360778513322,0.0364640378874003,0.0498925775231135,0.192828979503531,0.109404855531181,0.040333738226617,0.0303521812451448,0.188457529817216,0.135541797341233,0.816911278291325,0.0639363666672836,0.207147228015183,0.127301364201232,0.0592287532241839,0.195373975178281
149,0.1153,0.103303013673942,0.0402965851522927,0.0243231580754964,0.182282869272387,0.0583865865148551,0.0472819319556807,-0.0342842972377526,0.151057470267463,0.0713182191630543,0.93115628548507,-0.0103012279161618,0.15293766624227,0.08460359617615,-0.00565162212830932,0.174858814480609
150,0.1153,0.100305216300355,0.0341409177568044,0.0333902470978747,0.167220185502836,0.0933216030867211,0.0364830944611289,0.0218160518983358,0.164827154275106,0.102978313182331,0.736359875401353,0.0384335242801432,0.167523102084518,0.10921456829501,0.0454015465010041,0.173027590089016
151,0.1153,0.107781249087246,0.0380360018474455,0.0332320553503535,0.182330442824138,0.0903901762728311,0.0410629747060253,0.00990822475094222,0.17087212779472,0.10415249363336,0.813227629052751,0.0328699490514366,0.175435038215283,0.132162035924663,0.0644961360201,0.199827935829227
152,0.1153,0.0988761285717105,0.0411804552273849,0.0181639194590719,0.179588337684349,0.0895507396673056,0.0431403405781472,0.00499722585334518,0.174104253481266,0.0940852056385638,0.83121800052089,0.0212257354697461,0.166944675807381,0.101704577610121,0.0223082539651487,0.181100901255093
153,0.1153,0.134127420669866,0.035689786738542,0.0641767240464083,0.204078117293323,0.0976648166878608,0.0411705461948648,0.0169720289220833,0.178357604453638,0.105036108031628,0.798503302236703,0.0350442076005024,0.175028008462754,0.124446802553388,0.0492148566850634,0.199678748421712
154,0.1153,0.10468639976756,0.0356850921279614,0.0347449044117618,0.174627895123358,0.0828027480033324,0.0399111802588404,0.00457827211551928,0.161027223891146,0.0930735064223681,0.787111019841722,0.0240801835711213,0.162066829273615,0.10941827011613,0.0396875180935505,0.179149022138709
155,0.1153,0.115393844243841,0.0374184884401446,0.042054954545229,0.188732733942452,0.0840980388329215,0.0426607753899533,0.000484455516060328,0.167711622149783,0.0969393358965356,0.845685951065283,0.0228116939479531,0.171066977845118,0.11486737434087,0.0404285593192149,0.189306189362526
156,0.1153,0.143221188275714,0.0373987740546471,0.0699209380626545,0.216521438488773,0.120505554488291,0.0399747719590282,0.0421564411583942,0.198854667818188,0.134419964630687,0.758322801072116,0.067950040412943,0.200889888848431,0.152069206720693,0.0787131944203802,0.225425219021005
157,0.1153,0.111069482252082,0.0396287755237918,0.0333985094740281,0.188740455030137,0.0933368005003306,0.043000292075941,0.00905777670678316,0.177615824293878,0.0964596339049998,0.874775857683064,0.0197821492170833,0.173137118592916,0.11064828521888,0.0259045488645124,0.195392021573249
158,0.1153,0.0871673110483538,0.0411245158693081,0.00656474106286396,0.167769881033844,0.0671594381316145,0.0446202788294546,-0.0202947013542515,0.154613577617481,0.0798486992917924,0.86854855094369,0.00371706210636641,0.155980336477218,0.0988612512832272,0.021285215841178,0.176437286725276
159,0.1153,0.0920547238926628,0.0342903371107458,0.0248468981378638,0.159262549647462,0.073350170016445,0.0362882921871846,0.00222642426909693,0.144473915763793,0.0815827155256701,0.751634249105656,0.0156990687371536,0.147466362314187,0.0946221111480371,0.0296717806510755,0.159572441644999
160,0.1153,0.091746553296351,0.0403431451728034,0.0126754417345853,0.170817664858117,0.0843327737233058,0.0415980625681867,0.00280206926301609,0.165863478183595,0.0912778903400202,0.817827587779392,0.0195921415981638,0.162963639081877,0.102429707558376,0.0265182336403198,0.178341181476433
161,0.1153,0.13740059636501,0.0399259227836696,0.0591472256594904,0.215653967070529,0.123600958430603,0.0413380833040563,0.0425798039647361,0.20462211289647,0.132874621472965,0.765221885671652,0.0657999658270556,0.199949277118875,0.144528165743957,0.0694771269902197,0.219579204497695
162,0.1153,0.166821021090344,0.0410286973752064,0.0864062519023463,0.247235790278341,0.122798102002463,0.0467217434409947,0.0312251675631925,0.214371036441733,0.13947563815639,0.805444825481985,0.0688752863857855,0.210075989926994,0.188763055411732,0.107049180343508,0.270476930479957
163,0.1153,0.13010625956493,0.0362005488807598,0.0591544875380592,0.201058031591801,0.0592441358235627,0.0729398939874046,-0.08371542942792,0.202203701075045,0.0998297605222246,0.971170447572945,0.0147029174925541,0.184956603551895,0.113109060177226,0.0317815580867028,0.194436562267749
164,0.1153,0.15227739764028,0.0344611317026876,0.0847348206365211,0.219819974644039,0.13871506224698,0.0362995097300297,0.0675693305196604,0.209860793974299,0.147231211863759,0.70727190622034,0.0852360958770852,0.209226327850433,0.159018796167187,0.0940307402092895,0.224006852125084
165,0.1153,0.128559936960317,0.0342500992211045,0.0614309760200291,0.195688897900605,0.104803989109228,0.0392252276578794,0.0279239556144004,0.181684022604056,0.125128113710704,0.850065720349128,0.0506165680578198,0.199639659363589,0.156604908462648,0.0913276841199278,0.221882132805367
166,0.1153,0.140126633786896,0.0354947117002527,0.0705582772127679,0.209694990361023,0.128424526330594,0.039267862118201,0.0514609308290357,0.205388121832153,0.134405439202289,0.747192851825148,0.0689110980501571,0.199899780354421,0.144175554175919,0.0742029682570343,0.214148140094803
167,0.1153,0.127957145532433,0.0340427053697746,0.0612346690713667,0.1946796219935,0.113224100464773,0.0362323195179312,0.0422100591332803,0.184238141796266,0.117636095080896,0.727062995319038,0.0539062136477434,0.181365976514049,0.116024872320496,0.0477609316524962,0.184288812988497
168,0.1153,0.130509742901488,0.035580129870804,0.0607739697894545,0.200245516013522,0.120864515643578,0.0368423211000214,0.0486548931806759,0.19307413810648,0.132328511540019,0.744006681953988,0.0671134504907423,0.197543572589296,0.128894267409752,0.0577945909716132,0.19999394384789
169,0.1153,0.0979328305188122,0.0373295995483976,0.0247681598466502,0.171097501190974,0.0869334657969303,0.0391349431334258,0.0102303867183927,0.163636544875468,0.0903143989542522,0.786660754942806,0.0213605435615422,0.159268254346962,0.0999817000659672,0.0290433893427181,0.170920010789216
170,0.1153,0.153119110292012,0.0419689660105835,0.0708614484428831,0.235376772141142,0.129952054586116,0.0488357378074682,0.0342357673250376,0.225668341847195,0.138153058705817,0.845476926909484,0.0640437385323101,0.212262378879325,0.156009369798809,0.070017206837807,0.242001532759812
171,0.1153,0.0513327195553667,0.0417203032693843,-0.0304375722767151,0.133103011387449,0.0532794961898387,0.0422654011373713,-0.0295591678315472,0.136118160211225,0.0519829794806184,0.864025740323302,-0.023752215874543,0.12771817483578,0.0529604869698356,-0.0318302771416136,0.137751251081285
172,0.1153,0.104159716285265,0.0397226397341943,0.026304773035384,0.182014659535145,0.0780323490934507,0.0469426671350958,-0.0139735878295891,0.170038286016491,0.0972764790019625,0.878859416323452,0.0202410546174135,0.174311903386512,0.115092317359357,0.0418026808332023,0.188381953885512
173,0.1153,0.101843295198045,0.040351994342894,0.0227548395816091,0.180931750814481,0.0706584993830101,0.0466420072249012,-0.0207581549444533,0.162075153710473,0.0877947622157119,0.919669345326017,0.00718218983522112,0.168407334596203,0.107276675302606,0.0294838489771056,0.185069501628107
174,0.1153,0.142396714071582,0.0348699342200198,0.0740528988570621,0.210740529286101,0.120554647237438,0.0377417735201665,0.0465821304252437,0.194527164049632,0.131830298299643,0.679816944286695,0.0722417158321386,0.191418880767148,0.148777005240289,0.0808550333211132,0.216698977159464
175,0.1153,0.119530459670926,0.0419470250760187,0.0373158012633313,0.201745118078522,0.0776887826776503,0.0498024228925053,-0.0199221725344932,0.175299737889794,0.0963359974893117,0.952201496130863,0.0128718563631876,0.179800138615436,0.135159659551581,0.0584709480195691,0.211848371083593
176,0.1153,0.121611268521746,0.0374760777566665,0.0481595058368574,0.195063031206635,0.109308797807414,0.0394815711285042,0.0319263403424894,0.186691255272339,0.121244642487109,0.761107434492278,0.054530634388265,0.187958650585953,0.120924129385785,0.0490797530492962,0.192768505722274
177,0.1153,0.0900594869396935,0.0329294363833623,0.0255189775971006,0.154599996282286,0.0849705499972058,0.0337997622235934,0.0187242333529453,0.151216866641466,0.0881128995965335,0.701726417464092,0.026603867131095,0.149621932061972,0.0952312489638685,0.0319588154243777,0.158503682503359
178,0.1153,0.101477580308008,0.0358029765715544,0.03130503568843,0.171650124927586,0.0950065323482058,0.0366041140898182,0.0232637870461671,0.166749277650245,0.100065957962251,0.722305569611968,0.0367530832784318,0.163378832646071,0.109411019155274,0.0417846241196404,0.177037414190907
179,0.1153,0.137629230150112,0.0344059244332069,0.0701948574062198,0.205063602894004,0.12510417790715,0.0348697264833195,0.0567607698490817,0.193447585965219,0.136657538900016,0.654458026032171,0.0792917636225886,0.194023314177444,0.144800402312938,0.079124395376505,0.210476409249371
180,0.1153,0.109392406980351,0.0385656795251758,0.0338050640716932,0.18497974988901,0.109540836074879,0.0401381213999026,0.0308715637239734,0.188210108425784,0.115237212802032,0.805684539493075,0.0446158491719287,0.185858576432136,0.115832219804776,0.0418642770683547,0.189800162541198
181,0.1153,0.0895520130687667,0.0364577803175912,0.0180960766900147,0.161007949447519,0.0728763584332306,0.041306036679968,-0.00808198580359704,0.153834702670058,0.0884908315557573,0.792054370476524,0.019064204916714,0.157917458194801,0.0870455997162711,0.016660506955894,0.157430692476648
182,0.1153,0.114543474004661,0.0389263881345324,0.0382491552127498,0.190837792796571,0.0956162993195623,0.0420656959512688,0.013169050270463,0.178063548368662,0.105562009777877,0.831458215088961,0.0326814838738065,0.178442535681948,0.116658509292853,0.039255716981015,0.19406130160469
183,0.1153,0.100998033782315,0.039038115104111,0.0244847341539287,0.177511333410702,0.101000488232386,0.0389651111469696,0.0246302737307256,0.177370702734047,0.111109958875992,0.744096902348678,0.0458869896604443,0.17633292809154,0.114979221932382,0.0435963616872165,0.186362082177548
184,0.1153,0.249706995725101,0.0275855789808495,0.195640254429951,0.303773737020252,0.196834041428116,0.0311138314066524,0.135852052450026,0.257816030406206,0.189974095073767,0.625115473394793,0.135180307935697,0.244767882211838,0.121777522654155,0.0351920516398903,0.208362993668419
185,0.1153,0.127163003417502,0.0397216428983133,0.049310013930047,0.205015992904957,0.109931703389589,0.0423759608907844,0.0268763462333735,0.192987060545804,0.126648896754778,0.826790309997339,0.0541775307721252,0.199120262737432,0.123534172525998,0.0428729037229979,0.204195441328998
186,0.1153,0.146623882752228,0.0367608626938912,0.0745739158315792,0.218673849672877,0.15050186418998,0.0368508251478361,0.0782755740996382,0.222728154280322,0.161930391802992,0.702086699225883,0.100389779248745,0.223471004357239,0.151773940924567,0.0809325085919454,0.222615373257188
187,0.1153,0.154805747004758,0.0367468996881789,0.0827831470724209,0.226828346937094,0.0777522264337955,0.0831124125718973,-0.0851451088753573,0.240649561742948,0.153438954864168,1.1618813744845,0.0515955620467487,0.255282347681586,0.160022463546903,0.0911473121243136,0.228897614969492
188,0.1153,0.106778916637429,0.0432193020518442,0.0220706411788566,0.191487192096002,0.0801860157159784,0.047598966223961,-0.0131062437843236,0.17347827521628,0.085955234554965,0.951036228254881,0.00259323366160255,0.169317235448327,0.110893430837657,0.0318350491552466,0.189951812520067
189,0.1153,0.101173349558745,0.0360824861074872,0.0304529763154032,0.171893722802087,0.0904387398235339,0.0370083660813417,0.0179036751774304,0.162973804469637,0.0959873130085057,0.737286603127308,0.031361292839597,0.160613333177414,0.104077583351912,0.0343234572750126,0.173831709428811
190,0.1153,0.133659240343247,0.0418959360928999,0.0515447145025716,0.215773766183923,0.110811699055588,0.0469797650148346,0.0187330516243574,0.202890346486819,0.121763725912992,0.897048990467829,0.043133915057114,0.20039353676887,0.134658071446072,0.0440437333007994,0.225272409591344
191,0.1153,0.191766182988682,0.0273644143297641,0.138132916444312,0.245399449533051,0.151410894486455,0.0319477417705092,0.0887944712288707,0.214027317744039,0.153305661430394,0.684334025284947,0.0933211393561486,0.21329018350464,0.0976889000565556,0.0234184485554168,0.171959351557694
192,0.1153,0.180489636136575,0.0364914673447177,0.108967674397909,0.252011597875241,0.146288184805394,0.0423075074845274,0.0633669938600619,0.229209375750727,0.161744027122635,0.778567888730902,0.0934995427300441,0.229988511515226,0.18047785155528,0.104223241124006,0.256732461986554
193,0.1153,0.110553037491738,0.0392132334526379,0.033696512207206,0.187409562776269,0.105275002711403,0.0399590233887322,0.0269567560120938,0.183593249410711,0.112194836282047,0.787735492779732,0.0431467759643721,0.181242896599723,0.103669313936476,0.0286308149074826,0.17870781296547
194,0.1153,0.128161135945873,0.0431154899470153,0.0436563284739239,0.212665943417821,0.0998201700168987,0.0566970051621161,-0.0113039181321303,0.210944258165928,0.117581861335426,0.92935789003414,0.0361200505677749,0.199043672103076,0.139273488139089,0.0593438443261867,0.219203131951992
195,0.1153,0.142716518466546,0.035178933473219,0.0737670758445063,0.211665961088586,0.13554819583901,0.0365822788536028,0.0638482468135471,0.207248144864473,0.12594054110106,0.708645578027744,0.0638250174716132,0.188056064730507,0.184836615783364,0.11966557693381,0.250007654632919
196,0.1153,0.113260743453205,0.0356345251172917,0.0434183576171255,0.183103129289285,0.11277600713421,0.0410789504569227,0.032262743715936,0.193289270552483,0.146665833991955,0.955639429818429,0.0629003446914714,0.230431323292438,0.118327166693447,0.0484538889725055,0.188200444414389
197,0.1153,0.115606351024685,0.0361465740290388,0.0447603677632584,0.186452334286112,0.10386521575256,0.0395524536128049,0.0263438311712709,0.181386600333848,0.118525184942895,0.751991025313027,0.0526102653409625,0.184440104544827,0.125990935564002,0.0572558977991678,0.194725973328837
198,0.1153,0.0627721600438944,0.0412618312239051,-0.0180995430911299,0.143643863178919,0.0564630023682614,0.0430312939929287,-0.0278767840660337,0.140802788802556,0.0620703382695639,0.890652574806543,-0.0159988020332599,0.140139478572388,0.0752333141694668,-0.000625477372800207,0.151092105711734
199,0.1153,0.0931179908594334,0.0305129768204465,0.0333136552302528,0.152922326488614,0.0963084738778451,0.0312704272361528,0.0350195627138052,0.157597385041885,0.102042869916389,0.644421521045402,0.0455568330893133,0.158528906743466,0.0961046839464431,0.0363099658519169,0.155899402040969
200,0.1153,0.16415699835142,0.0344407531332253,0.0966543626098638,0.231659634092977,0.151726299270067,0.0375197493956641,0.0781889417455966,0.225263656794537,0.161053763694934,0.723369857651382,0.0976476000512863,0.224459927338581,0.171898666333867,0.106329933055853,0.23746739961188
201,0.1153,0.126482383388269,0.0374538465772295,0.0530741930144108,0.199890573762128,0.0569221382059241,0.0519923326035352,-0.0449809611692324,0.158825237581081,0.0999720157552298,0.905944972341793,0.0205624377076375,0.179381593802822,0.129263784019082,0.0577653835150086,0.200762184523155
202,0.1153,0.118324173926738,0.03283653612908,0.0539657457366926,0.182682602116783,0.109212960138514,0.0342132926386075,0.0421561387743141,0.176269781502714,0.112887850550049,0.698961738726209,0.0516211528606897,0.174154548239409,0.123555460462495,0.0602491542389545,0.186861766686035
203,0.1153,0.0817721454795894,0.0419793698392776,-0.000505907499081734,0.164050198458261,0.0477243029005429,0.0526580635161855,-0.0554836050868034,0.150932210887889,0.080659458904384,0.910897406326382,0.000815780878281797,0.160503136930486,0.0994970270318506,0.0246315242788446,0.174362529784857
204,0.1153,0.123767478461621,0.0438911350130474,0.0377424345954632,0.209792522327779,0.121739686346386,0.0427644055335595,0.0379229916803437,0.205556381012428,0.132932179556817,0.778509204774255,0.0646928390398231,0.201171520073811,0.135302344104873,0.0567025531989224,0.213902135010824
205,0.1153,0.133689936024071,0.0453052381790029,0.0448933008822167,0.222486571165926,0.127209190910856,0.0455380368938946,0.0379562786721666,0.216462103149546,0.136985116460361,0.813307341605914,0.065695584765087,0.208274648155635,0.157033746298586,0.0745737886752596,0.239493703921913
